2;33;STATUS: WIADOMOSC-S '2(0)' do 8

3;0;Waiting for messages.
3;0;Closing semaphore allowing_lecture ML before while.
3;2;Received a valid message from [1]
3;2;Waiting for messages.
3;2;Received info that [1] wants to enter Pyrkon.
3;2;Closing semaphore allowing_pyrkon {allow_pyrkon}.
3;2;Sends agreement to enter Pyrkon to [1].
3;3;S-FOR ZGODA [1].
3;3;Opening semaphore allowing_pyrkon.
3;4;Received a valid message from [2]
3;4;Waiting for messages.
3;5;Received a valid message from [8]
3;5;Waiting for messages.
3;6;Received a valid message from [9]
3;6;Waiting for messages.
3;6;Received info that [8] wants to enter Pyrkon.
3;6;Closing semaphore allowing_pyrkon {allow_pyrkon}.
3;6;Sends agreement to enter Pyrkon to [8].
3;7;S-FOR ZGODA [8].
3;7;Opening semaphore allowing_pyrkon.
3;7;Received info that [2] wants to enter Pyrkon.
3;7;Closing semaphore allowing_pyrkon {allow_pyrkon}.
3;7;Sends agreement to enter Pyrkon to [2].
3;8;S-FOR ZGODA [2].
3;8;Opening semaphore allowing_pyrkon.
3;8;Received info that [9] wants to enter Pyrkon.
3;8;Closing semaphore allowing_pyrkon {allow_pyrkon}.
3;8;Sends agreement to enter Pyrkon to [9].
3;8;STATUS: WIADOMOSC-S '2(0)' do 1
3;9;S-FOR ZGODA [9].
3;9;Opening semaphore allowing_pyrkon.
3;9;STATUS: WIADOMOSC-S '2(0)' do 8
3;9;STATUS: WIADOMOSC-S '2(0)' do 2
3;9;STATUS: WIADOMOSC-S '2(0)' do 9
3;9;STATUS: BEFORE_PYRKON: (0)
3;9;SS 1
3;10;Is BEFORE_PYRKON and sent WANT_TO_ENTER PYRKON[0] to 0
3;10;Is BEFORE_PYRKON and sent WANT_TO_ENTER PYRKON[0] to 1
3;10;Is BEFORE_PYRKON and sent WANT_TO_ENTER PYRKON[0] to 2
3;10;Is BEFORE_PYRKON and sent WANT_TO_ENTER PYRKON[0] to 4
3;10;Is BEFORE_PYRKON and sent WANT_TO_ENTER PYRKON[0] to 5
3;10;Is BEFORE_PYRKON and sent WANT_TO_ENTER PYRKON[0] to 6
3;10;Is BEFORE_PYRKON and sent WANT_TO_ENTER PYRKON[0] to 7
3;10;Is BEFORE_PYRKON and sent WANT_TO_ENTER PYRKON[0] to 8
3;10;Is BEFORE_PYRKON and sent WANT_TO_ENTER PYRKON[0] to 9
3;10;Waiting for Pyrkon.
3;10;STATUS: WIADOMOSC-S '1(0)' do 0
3;11;Received a valid message from [0]
3;11;Waiting for messages.
3;11;Received info that [0] wants to enter Pyrkon.
3;11;Closing semaphore allowing_pyrkon {allow_pyrkon}.
3;11;Sends agreement to enter Pyrkon to [0].
3;12;S-FOR ZGODA [0].
3;12;Opening semaphore allowing_pyrkon.
3;12;STATUS: WIADOMOSC-S '1(0)' do 1
3;12;STATUS: WIADOMOSC-S '1(0)' do 2
3;13;Received a valid message from [7]
3;13;Waiting for messages.
3;14;Received a valid message from [6]
3;14;Waiting for messages.
3;14;Received info that [7] wants to enter Pyrkon.
3;14;Closing semaphore allowing_pyrkon {allow_pyrkon}.
3;14;S-FOR CZEKA [7].
3;14;Opening semaphore allowing_pyrkon.
3;14;Received info that [6] wants to enter Pyrkon.
3;14;Closing semaphore allowing_pyrkon {allow_pyrkon}.
3;14;S-FOR CZEKA [6].
3;14;Opening semaphore allowing_pyrkon.
3;15;Received a valid message from [4]
3;15;Waiting for messages.
3;15;STATUS: WIADOMOSC-S '1(0)' do 4
